PC1,PC2,PC3
-4.925221443506435093e-01,-3.900545707337010892e-01,5.757960042808264456e-01
2.941668401145986600e+00,-2.681224044224688741e-01,1.035306026177601701e+00
6.395455104000287605e+00,-1.467389793779294571e-01,1.479603580262186302e+00
-6.212100540987182118e-01,-4.735489412432036804e-01,1.583004498495672374e+00
2.891046020830338570e+00,-1.927869062673619460e-01,9.879735989852386213e-01
3.103565053548198005e+00,-3.023217487239225343e-01,1.917110968488860312e+00
2.078695501158916770e+00,-6.197471184711002001e-01,1.144618380615264996e+00
-2.008093579987253019e+00,-7.979074969220750768e-01,1.047565890053844928e+00
-1.255437819071770544e+00,-6.917577393766553007e-01,6.150147807880632644e-01
-1.410405435033227795e+00,-7.446084848955788482e-01,1.090321272927551766e+00
2.504021229119056891e+00,-4.707917388335115527e-01,7.859029797195208333e-01
2.361398928533138264e+00,-4.552736502685323927e-01,7.161335913919723017e-01
3.919372561766899743e+00,-3.959673955440802251e-01,9.926220686807555316e-01
1.133899494625698168e+00,-4.835669378512522654e-01,1.069991190833735395e+00
2.043164632269399039e+00,-4.113889600955284997e-01,1.088956010690900644e+00
-8.873894439966041325e-01,-4.923236562962175489e-01,8.237177556366566122e-01
-4.923376040705197965e-01,-3.899040280103028833e-01,5.757423687149785252e-01
2.939313722105794557e+00,-2.700432847592783570e-01,1.035990400031516767e+00
6.398052571719495596e+00,-1.446200389269549635e-01,1.478848641281937493e+00
-6.217978045056271608e-01,-4.740284113452056802e-01,1.583175324754474866e+00
2.887515534525282757e+00,-1.956669768022422651e-01,9.889997144249842442e-01
3.107349871521684737e+00,-2.992342016316951736e-01,1.916010933019622442e+00
-1.706485435216248847e+00,-6.725117354972081074e-01,6.571675946573458660e-01
-1.281678944918633212e+00,-6.493064394174508092e-01,6.783441725325953797e-01
-8.350026132372649901e-01,-6.629833330118615198e-01,8.642696429539902248e-01
-7.417125822626789988e-01,-5.066113938787663029e-01,4.591454342673363387e-01
-9.833656171184023131e-01,-4.834566597308315172e-01,1.289511786037881969e+00
-1.553668975264933971e+00,-5.570413369396465253e-01,1.340493958938749230e+00
-8.630299254934494790e-01,-4.492988944824537478e-01,7.875940371244919413e-01
-6.126033738318348298e-01,-4.895543303752740716e-01,9.370677275970321629e-01
-3.363243692030075671e-01,-4.814694490184673326e-01,6.465434741139914898e-01
-9.153154257896901624e-01,-5.650341304838948364e-01,1.172301426797353496e+00
-1.201524558382655483e+00,-4.647959033722118827e-01,1.554208315321409239e+00
-5.614537300874838932e-01,-2.498915008420037887e-01,4.563356531173277109e-01
-1.708259060372397498e+00,-6.739586085653266334e-01,6.576830885581264052e-01
-1.279434894706189985e+00,-6.474758069387482884e-01,6.776919523080742191e-01
-8.361853326757311411e-01,-6.639481619649940658e-01,8.646133935231282708e-01
-7.391170667501366642e-01,-5.044940459825875134e-01,4.583910626846722236e-01
-9.846238483647079542e-01,-4.844830890738262008e-01,1.289877483677539960e+00
-1.553416334752278027e+00,-5.568352399791864915e-01,1.340420530433908297e+00
-8.614870693252751899e-01,-4.480402762056588939e-01,7.871456148963125177e-01
-6.120319334306175696e-01,-4.890881655130483452e-01,9.369016417471186520e-01
-6.985691004901055656e-01,-4.799725380050021695e-01,4.631679376404396198e-01
-1.483754382112817405e+00,-6.289140527560195260e-01,1.296461810512290036e+00
-1.201364749836979717e+00,-4.646655360959066616e-01,1.554161867891239002e+00
-5.606648342937520235e-01,-2.492479420418000080e-01,4.561063651143862918e-01
9.719048750284727811e-01,-1.312399187329592820e+00,-1.855464652544943416e+00
1.824137716500271233e+00,-1.419945485587537526e+00,-9.036192675981854494e-01
5.760487396253847869e+00,-1.303768520784945650e+00,-8.900357484580281309e-01
7.551603873289836066e-01,-1.365123814893341780e+00,-1.106618281817619343e+00
3.104269654288615232e+00,-1.146874140254768193e+00,-1.983992037795776486e+00
-8.829568091587854939e-01,-1.466994712437927895e+00,-6.222613049139620323e-01
6.848686371147304497e-01,-1.345018833053893470e+00,-1.074987378904556090e+00
6.063391819113750358e-01,-1.339087633588528004e+00,-1.053586602661755300e+00
-6.993611432079431811e-01,-1.288151330865221933e+00,-1.452218632748204730e+00
2.586223024336831156e+00,-1.290492889704826895e+00,-9.150602487792770523e-01
-1.894140354452670927e+00,-1.405282309724709577e+00,-1.427941273750255036e+00
1.920402918613220433e-01,-1.343124162440335612e+00,-1.706740255224438396e+00
-1.209070049267522373e+00,-1.386296550962607288e+00,-1.618833886919368137e+00
-1.360674555977270384e+00,-1.406543432584087316e+00,-1.490348201711052756e+00
-1.601069199056913916e+00,-1.547995598860469890e+00,-7.512654369080158379e-01
-1.975856341666685223e+00,-1.483412300575092324e+00,-1.136806402107538361e+00
-1.558010779312592353e+00,-1.427016308892497420e+00,-1.264350341641504283e+00
-1.337905257475418219e+00,-1.340837505746670155e+00,-1.098579067968634471e+00
6.936195761840257212e+00,-7.960130288651073860e-01,-7.236332203626365533e-01
4.658277666263037631e+00,-9.238944744982092727e-01,-5.406801679442732045e-01
6.372398684898313626e+00,-5.977802202637538809e-01,-1.400033254323825638e+00
3.819321089114746215e+00,-8.242584034375891600e-01,-6.768886749448472795e-01
-1.897697223751373397e+00,-1.194379106754645425e+00,-6.641901863373458337e-01
1.881516324869635381e+00,-7.391662588611286333e-01,-1.361377769172407604e+00
1.550327186035159732e+00,-8.304230846666823540e-01,-8.950140664613583930e-01
1.374247927098139144e+00,-7.499266362907962558e-01,-7.436257384668127912e-01
1.923131971336699664e+00,-7.042824592202184819e-01,-9.230197429766522355e-01
-9.178878412195307090e-01,-1.036377342638539423e+00,-1.040455720246865168e+00
1.881516324869635381e+00,-7.391662588611286333e-01,-1.361377769172407604e+00
1.550327186035159732e+00,-8.304230846666823540e-01,-8.950140664613583930e-01
1.374247927098139144e+00,-7.499266362907962558e-01,-7.436257384668127912e-01
-9.833281413057648468e-01,-8.939196607776845882e-01,-8.954319391632634684e-01
-8.703865589265705749e-01,-8.776777615999594717e-01,-8.466655763548671665e-01
-1.417899866137634302e+00,-1.195015174158312821e+00,-7.299672214153447580e-01
-1.352117233224276571e+00,-1.130888824635719381e+00,-9.786779465759456453e-01
-1.167886738034967120e+00,-1.130159896505192885e+00,-9.317966466958902405e-01
-1.404701921932778763e+00,-1.115748840329259028e+00,-1.016575968466167268e+00
-1.307727999243920580e+00,-1.131989085434734532e+00,-6.883016992039088233e-01
-1.399813791231617977e+00,-1.092460228052581028e+00,-7.006110195272683416e-01
-1.587586623324012347e+00,-1.159995416506775623e+00,-3.041772326427230055e-01
-1.434657904487883329e+00,-1.121191400572450592e+00,-3.057043679590741303e-01
-1.853915663825176807e+00,-1.081471242799452170e+00,-4.864786065199944165e-01
-1.589754398535009994e+00,-1.099347084378210493e+00,-1.609251199161327861e-01
-1.300121693040849014e+00,-1.023859559456552271e+00,-4.629747056114794646e-01
2.303147406291230492e-01,-7.185754292120899445e-01,1.315573751308278805e-01
-7.435707231591998090e-02,-6.510820501316010311e-01,-2.726262622568921268e-01
3.813926398374643423e+00,-4.007389579381236966e-01,-3.964662566263014165e-01
-5.142204666012834338e-03,-6.359136507912279690e-01,-6.170444365426430711e-02
4.909281286681039802e+00,-3.239369844421869371e-01,-2.361626807258891958e-01
2.139371856244027814e+00,-6.351218782500709370e-01,9.789879796993036232e-01
4.450996841090248957e+00,-3.369075696244229756e-01,-6.857536715583367748e-03
-1.600166812333280730e-01,-5.043539234475200583e-01,-1.117989222901596413e-01
3.892454503557038592e+00,-3.915516298243517102e-01,4.128473036116814265e-01
1.611295807539891101e+00,-4.764851128966792193e-01,3.813155489594531877e-01
5.299205774644774714e+00,-2.540007429825624219e-01,2.430699185842406240e-01
8.397421388419944677e+00,-8.547050477473942809e-02,6.317776983981798766e-01
2.318870728479450749e-01,-7.172927652096867668e-01,1.311003858588875581e-01
-7.932824174027428010e-02,-6.551373890696043922e-01,-2.711814205951029733e-01
3.813088765514496270e+00,-4.014222750539848117e-01,-3.962228034766873686e-01
-3.583129292457071149e-03,-6.346418013469727892e-01,-6.215757990074727291e-02
4.907220199093333513e+00,-3.256183612039831865e-01,-2.355636375307958996e-01
2.135409024262701738e+00,-6.383546441179781539e-01,9.801397539110695556e-01
4.453046294888231671e+00,-3.352356833781247603e-01,-7.453198616931944187e-03
-1.568224965765941392e-01,-5.017481982533302798e-01,-1.127272935995113912e-01
3.893649469687321396e+00,-3.905768103675874570e-01,4.124999936123475708e-01
1.606064336326721076e+00,-4.807527986468120851e-01,3.828360458317201509e-01
5.305143751720351908e+00,-2.491567098000311287e-01,2.413440798663905873e-01
8.386790839971304479e+00,-9.414260451145388398e-02,6.348674058643984930e-01
4.618635116646526151e-01,-5.014593049042249673e-01,-3.669160397289382702e-01
5.337963887008343455e-01,-4.342414428258972170e-01,-8.189602444143599946e-01
9.520768658957988462e-02,-5.621731537778598131e-01,-4.327931688194038840e-01
-9.196452127353714756e-01,-5.955981358848265739e-01,-2.421557308194238756e-01
-3.429732179886182397e-01,-4.338349580972793995e-01,-7.308996477529594582e-01
-9.163422221085657515e-01,-5.763958397748462081e-01,6.648925480052236825e-02
1.113982563684819738e+00,-2.994453447398479629e-01,-5.796173859671952533e-01
1.878308092668061313e+00,-3.527440154611417578e-01,-5.490693100117172154e-02
-1.845009975428019589e+00,-6.174310715932054272e-01,1.201430409805591126e-01
7.662029969316347389e-02,-3.351343489460112957e-01,-4.071996790613957584e-01
1.409743161171955972e+00,-2.536606669975266515e-01,-2.841809244433347592e-01
-6.324658337180794065e-01,-3.754659377016262289e-01,-2.413872624588769833e-01
4.687096734412799504e-01,-4.958744004162365937e-01,-3.689058370811991727e-01
5.369861922426084622e-01,-4.316392916209584318e-01,-8.198873423779697855e-01
9.837359829977414261e-02,-5.595904928510901932e-01,-4.337133227602502084e-01
-9.200840052336546337e-01,-5.959560903522952424e-01,-2.420281983158455441e-01
-3.435441362880528038e-01,-4.343006970436876224e-01,-7.307337136489113760e-01
-9.200810724250930717e-01,-5.794458877570568545e-01,6.757593003594031256e-02
1.113734315637162187e+00,-2.996478584520175237e-01,-5.795452341069192714e-01
1.878184399945705074e+00,-3.528449204737251210e-01,-5.487098042631405326e-02
-1.849668735035632006e+00,-6.212315554686873575e-01,1.214970825347178596e-01
7.346353611420611274e-02,-3.377095470869356242e-01,-4.062821839720206496e-01
1.413666801469459333e+00,-2.504598725930485825e-01,-2.853213078187102347e-01
-6.374091728474055030e-01,-3.794985734747503003e-01,-2.399505095114895514e-01
-1.496517721293046721e+00,-7.789636367273495843e-01,-4.501939212114192124e-02
-1.617795698406912841e+00,-8.639849504946461867e-01,4.602005721468569455e-01
-1.567029643880904377e+00,-7.984692599474332297e-01,1.626813791548250288e-01
-1.417364024690906499e+00,-7.534753157013354130e-01,-6.331378782729252253e-02
-1.320280263051953229e+00,-7.552755883585897667e-01,-1.093835821983923928e-02
-1.465771059156022460e+00,-7.697240317974392010e-01,9.750686676453640400e-02
-1.347396441315734217e+00,-7.129779522988779483e-01,-1.854442517847912919e-01
-1.275540107605164675e+00,-6.980598815569354354e-01,-1.607997267617457537e-01
-1.445258582870885267e+00,-7.039999348295502557e-01,-1.594441785432621495e-01
-1.285298949621864972e+00,-6.969226914670481055e-01,-3.970211270115114877e-02
-1.331100516678101364e+00,-7.293018316009317603e-01,1.987547430658377634e-01
-1.329074751407412602e+00,-6.992836432891327281e-01,6.132878785685680345e-02
-1.465656955592201216e+00,-7.341211368175172280e-01,1.598242641294154442e-01
-1.332483093979489386e+00,-6.927061227761064366e-01,1.013172341984325264e-02
-1.386496877214813850e+00,-7.106195559474892676e-01,2.283256563596196276e-01
-1.553218820145400692e+00,-6.917077831558220424e-01,1.357742697584696512e-01
-1.584187252870645546e+00,-7.159348683653992129e-01,3.805541632685719433e-01
-1.615685470780738653e+00,-7.511607619352113074e-01,5.586496343717431978e-01
-1.371602718822183320e+00,-6.354511517677008392e-01,-6.934224622829698870e-02
-1.433001266504229987e+00,-6.726138511706647449e-01,1.579715253358633664e-01
-1.545804894568296506e+00,-6.893879794647141956e-01,3.562167761275449873e-01
-1.569390320555784646e+00,-7.276152755680581619e-01,6.144295054585975357e-01
-1.506644233746044614e+00,-6.997976589009786696e-01,5.233308099392225410e-01
-1.405909218057386889e+00,-6.059563153664697666e-01,6.824411396181007117e-03
-1.414467266794244393e+00,-6.056959884560294549e-01,4.985550581530157066e-02
-1.611807723310983098e+00,-6.392673356213887104e-01,5.756538132105720740e-01
-1.558439806714446041e+00,-5.867809247881898838e-01,3.798616254108847512e-01
-1.495210662180015415e+00,-7.778973749963815632e-01,-4.539928129805809176e-02
-1.619225803290091026e+00,-8.651515894729455702e-01,4.606162238657103281e-01
-1.564582972776600078e+00,-7.964733350953927538e-01,1.619702683391533171e-01
-1.405641591163958593e+00,-7.439124871046893794e-01,-6.672084538085587546e-02
-1.327599596594253750e+00,-7.612464929447235740e-01,-8.811036228631718981e-03
-1.467245724291354581e+00,-7.709270217648560575e-01,9.793546966313754210e-02
-1.353395390799504883e+00,-7.178717250416586371e-01,-1.837006917888962532e-01
-1.274760337242592190e+00,-6.974237670244978204e-01,-1.610263625108621088e-01
-1.448150459245369781e+00,-7.063590455063828433e-01,-1.586036713889236172e-01
-1.286047643578325017e+00,-6.975334547493063919e-01,-3.948450912986189998e-02
-1.284573893010171552e+00,-6.913467324063615749e-01,1.852320488022951295e-01
-1.336735357915010081e+00,-7.055329486752626167e-01,6.355529886300470555e-02
-1.455328499775073281e+00,-7.256954756764092407e-01,1.568223581405696898e-01
-1.331668978399643599e+00,-6.920419903901107173e-01,9.895105431828032927e-03
-1.384829499771454087e+00,-7.092593567482268213e-01,2.278410427424914231e-01
-1.557718962961406550e+00,-6.953788719541473817e-01,1.370822102588904745e-01
-1.586803300603296440e+00,-7.180689658640521111e-01,3.813145024223424384e-01
-1.617985578834594707e+00,-7.530371248100551362e-01,5.593181474838787581e-01
-1.367339712365893467e+00,-6.319735120818643637e-01,-7.058126441632101011e-02
-1.428699329415009434e+00,-6.691044529793077622e-01,1.567211921843817135e-01
-1.546573280841997411e+00,-6.900148071805229932e-01,3.564401031570263445e-01
-1.569688962775516394e+00,-7.278588994156535152e-01,6.145163040937282606e-01
-1.505027205074603414e+00,-6.984785328009839311e-01,5.228608299016564986e-01
-1.407438658479752247e+00,-6.072039894585634645e-01,7.268934415378902614e-03
-1.415274969602193567e+00,-6.063548894847019533e-01,5.009025996822830118e-02
-1.609577826596867878e+00,-6.374482491649555715e-01,5.750057066185383370e-01
-1.568498074859002278e+00,-5.949861744937550156e-01,3.827850029142756405e-01
-1.493034810746507013e+00,1.396123848540092638e+00,-2.154650328380094404e+00
-1.604441016030710321e+00,1.526895700542442835e+00,-2.823432221004282816e+00
5.188816587013538317e+00,1.849150369524008131e+00,-2.626185357931608788e+00
4.928699400331328917e+00,1.764005413333051386e+00,-2.062939027853291751e+00
2.628394248223161256e+00,1.692884873694466386e+00,-2.170707782163313393e+00
-8.944226913306775328e-01,1.579763624841479919e+00,-2.420373876254967360e+00
5.281846268230059316e+00,1.938071601679817846e+00,-2.612631971661517838e+00
2.327519012105924823e+00,1.842670208048319935e+00,-2.578709777175058893e+00
-1.651497621015743489e+00,1.676885278916847799e+00,-2.535678086573122769e+00
-4.826388508136923994e-01,1.805778412370798502e+00,-2.840512230575032770e+00
-1.185366752722925021e+00,1.626934868757913266e+00,-1.844725119376812383e+00
-2.648170302632596798e-02,1.765308859518381679e+00,-2.212284088819840733e+00
-1.620987950855239168e+00,1.754703619922524105e+00,-2.501945057100113168e+00
5.304599970515758045e+00,2.079851622532872923e+00,-2.310604109760826308e+00
-2.511566370519179525e+00,1.943002466739355949e+00,-2.282452013916507649e+00
-3.015138507845347426e+00,1.737736846426694459e+00,-2.254675519214625723e+00
-3.029701305844644033e+00,1.746612103356588008e+00,-2.253048610621198211e+00
-3.015595062588335207e+00,1.770064172647606515e+00,-2.229970539131247431e+00
-1.494404419923119232e+00,1.395006560242383342e+00,-2.154252259388713231e+00
5.191009879852667375e+00,1.850939595578020569e+00,-2.626822825818933893e+00
4.934778662689332407e+00,1.768964703039407116e+00,-2.064705930321906191e+00
2.629769203268027322e+00,1.694006522999785158e+00,-2.171107404900405324e+00
-1.701761215315888531e+00,1.577335169848205654e+00,-2.677094820502338379e+00
5.285423675595329662e+00,1.940989949084033661e+00,-2.613671724436229749e+00
2.855260931978916616e+00,1.899989326259884814e+00,-2.729689520768153965e+00
